,TEAM_HOME,TEAM_AWAY,FG_HOME,FG_AWAY,FGA_HOME,FGA_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG(3)_HOME,FG(3)_AWAY,FGA(3)_HOME,FGA(3)_AWAY,FG_PCT(3)_HOME,FG_PCT(3)_AWAY,FT_HOME,FT_AWAY,FTA_HOME,FTA_AWAY,FT_PCT_HOME,FT_PCT_AWAY,ORB_HOME,ORB_AWAY,DRB_HOME,DRB_AWAY,TRB_HOME,TRB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PTS_HOME,PTS_AWAY,TS_PCT_HOME,TS_PCT_AWAY,EFG_PCT_HOME,EFG_PCT_AWAY,3PA_R_HOME,3PA_R_AWAY,FT_R_HOME,FT_R_AWAY,ORB_PCT_HOME,ORB_PCT_AWAY,DRB_PCT_HOME,DRB_PCT_AWAY,TRB_PCT_HOME,TRB_PCT_AWAY,AST_PCT_HOME,AST_PCT_AWAY,STL_PCT_HOME,STL_PCT_AWAY,BLK_PCT_HOME,BLK_PCT_AWAY,TOV_PCT_HOME,TOV_PCT_AWAY,O_RTG_HOME,O_RTG_AWAY,D_RTG_HOME,D_RTG_AWAY,WINS_RECORD_HOME,WINS_RECORD_AWAY,LOSSES_RECORD_HOME,LOSSES_RECORD_AWAY,WIN_PCT_HOME,WIN_PCT_AWAY,GAME_NO_HOME,GAME_NO_AWAY,WIN_HOME,WIN_AWAY,LOSS_HOME,LOSS_AWAY,FG(3)_MISSED_HOME,FG(3)_MISSED_AWAY,FG_MISSED_HOME,FG_MISSED_AWAY,BLOCKED_ATTEMPTS_HOME,BLOCKED_ATTEMPTS_AWAY,TOV_FORCED_HOME,TOV_FORCED_AWAY,FG(2)_HOME,FG(2)_AWAY,FGA(2)_HOME,FGA(2)_AWAY,FG(2)_MISSED_HOME,FG(2)_MISSED_AWAY,GAMEID,DATE,SEASON,OTs
2129,BRK,SAS,35,35,81,96,0.432,0.365,19,4,50,24,0.38,0.167,12,11,16,12,0.75,0.917,6,10,45,37,51,47,24,14,5,6,5,6,15,11,15,13,101,85,0.574,0.42,0.549,0.385,0.617,0.25,0.198,0.125,14.0,18.2,81.8,86.0,52.0,48.0,68.6,40.0,5.1,6.1,6.9,19.4,14.6,9.8,103.3,87.0,87.0,103.3,32.0,33.0,30.0,29.0,0.5161290322580645,0.532258064516129,62.0,62.0,0,1,1,0,31,20,46,61,6,5,11,15,16,31,31,72,15,41,201902250BRK,2019-02-25,2019,0
2130,MIA,PHO,48,45,97,89,0.495,0.506,9,13,29,32,0.31,0.406,16,21,20,25,0.8,0.84,14,7,30,32,44,39,31,30,10,9,4,1,14,14,20,20,121,124,0.572,0.62,0.541,0.579,0.299,0.36,0.206,0.281,30.4,18.9,81.1,69.6,53.0,47.0,64.6,66.7,9.7,8.7,7.0,1.5,11.7,12.3,116.8,119.7,119.7,116.8,26.0,12.0,33.0,50.0,0.4406779661016949,0.1935483870967742,59.0,62.0,0,1,1,0,20,19,49,44,1,4,14,14,39,32,68,57,29,25,201902250MIA,2019-02-25,2019,0
2131,CHI,MIL,41,42,92,91,0.446,0.462,9,17,26,49,0.346,0.347,15,16,22,23,0.682,0.696,6,8,35,37,41,45,31,26,3,3,3,6,7,8,18,22,106,117,0.521,0.579,0.495,0.555,0.283,0.538,0.239,0.253,14.0,18.6,81.4,86.0,47.7,52.3,75.6,61.9,3.0,3.0,7.1,9.1,6.4,7.3,106.7,117.8,117.8,106.7,16.0,46.0,45.0,14.0,0.2622950819672131,0.7666666666666667,61.0,60.0,0,1,1,0,17,32,51,49,6,3,8,7,32,25,66,42,34,17,201902250CHI,2019-02-25,2019,0
2132,HOU,ATL,39,39,90,80,0.433,0.488,15,17,51,38,0.294,0.447,26,16,30,23,0.867,0.696,12,10,25,31,37,41,24,21,11,6,4,6,12,17,18,24,119,111,0.577,0.616,0.517,0.594,0.567,0.475,0.333,0.288,27.9,28.6,71.4,72.1,47.4,52.6,61.5,53.8,11.4,6.2,9.5,15.4,10.4,15.9,123.7,115.4,115.4,123.7,35.0,20.0,25.0,41.0,0.5833333333333334,0.3278688524590163,60.0,61.0,1,0,0,1,36,21,51,41,6,4,17,12,24,22,39,42,15,20,201902250HOU,2019-02-25,2019,0
2133,MEM,LAL,41,40,93,89,0.441,0.449,9,10,36,27,0.25,0.37,19,15,23,20,0.826,0.75,15,10,42,36,57,46,20,25,7,8,5,5,14,17,21,28,110,105,0.533,0.537,0.489,0.506,0.387,0.303,0.247,0.225,29.4,19.2,80.8,70.6,55.3,44.7,48.8,62.5,6.9,7.9,8.1,8.8,12.0,14.8,108.0,103.1,103.1,108.0,24.0,29.0,38.0,31.0,0.3870967741935484,0.4833333333333333,62.0,60.0,1,0,0,1,27,17,52,49,5,5,17,14,32,30,57,62,25,32,201902250MEM,2019-02-25,2019,0
2134,MIN,SAC,42,37,83,95,0.506,0.389,8,9,31,26,0.258,0.346,20,22,28,29,0.714,0.759,7,14,42,30,49,44,23,20,10,13,6,2,22,19,28,27,112,105,0.587,0.487,0.554,0.437,0.373,0.274,0.337,0.305,18.9,25.0,75.0,81.1,52.7,47.3,54.8,54.1,9.2,11.9,8.7,3.8,18.8,15.0,102.8,96.3,96.3,102.8,29.0,31.0,31.0,29.0,0.4833333333333333,0.5166666666666667,60.0,60.0,1,0,0,1,23,17,41,58,2,6,19,22,34,28,52,69,18,41,201902250MIN,2019-02-25,2019,0
2135,NOP,PHI,44,44,104,101,0.423,0.436,5,10,28,31,0.179,0.323,17,13,24,19,0.708,0.684,14,15,40,43,54,58,29,23,15,9,8,8,13,19,19,19,110,111,0.48,0.507,0.447,0.485,0.269,0.307,0.231,0.188,24.6,27.3,72.7,75.4,48.2,51.8,65.9,52.3,13.5,8.1,11.4,10.5,10.2,14.8,99.2,100.1,100.1,99.2,27.0,39.0,35.0,22.0,0.4354838709677419,0.639344262295082,62.0,61.0,0,1,1,0,23,21,60,57,8,8,19,13,39,34,76,70,37,36,201902250NOP,2019-02-25,2019,0
2136,LAC,DAL,45,37,100,76,0.45,0.487,17,14,45,36,0.378,0.389,14,24,18,27,0.778,0.889,9,7,31,38,40,45,33,28,11,3,4,9,5,17,22,20,121,112,0.561,0.637,0.535,0.579,0.45,0.474,0.18,0.355,19.1,18.4,81.6,80.9,47.1,52.9,73.3,75.7,11.2,3.0,10.0,16.4,4.4,16.2,122.8,113.7,113.7,122.8,34.0,26.0,28.0,34.0,0.5483870967741935,0.4333333333333333,62.0,60.0,1,0,0,1,28,22,55,39,9,4,17,5,28,23,55,40,27,17,201902250LAC,2019-02-25,2019,0
2137,NYK,ORL,38,39,89,89,0.427,0.438,7,11,24,32,0.292,0.344,25,14,32,20,0.781,0.7,14,12,37,35,51,47,17,26,11,6,7,7,10,16,15,21,108,103,0.524,0.527,0.466,0.5,0.27,0.36,0.36,0.225,28.6,24.5,75.5,71.4,52.0,48.0,44.7,66.7,11.2,6.1,12.3,10.8,8.8,14.1,110.1,105.0,105.0,110.1,13.0,28.0,48.0,34.0,0.2131147540983606,0.4516129032258064,61.0,62.0,1,0,0,1,17,21,51,50,7,7,16,10,31,28,65,57,34,29,201902260NYK,2019-02-26,2019,0
2138,TOR,BOS,46,33,94,86,0.489,0.384,17,6,36,30,0.472,0.2,9,23,14,28,0.643,0.821,8,10,37,37,45,47,33,24,7,6,5,4,8,14,24,20,118,95,0.589,0.483,0.58,0.419,0.383,0.349,0.149,0.326,17.8,21.3,78.7,82.2,48.9,51.1,71.7,72.7,7.1,6.1,8.9,6.9,7.4,12.5,119.4,96.2,96.2,119.4,45.0,37.0,17.0,24.0,0.7258064516129032,0.6065573770491803,62.0,61.0,0,1,1,0,19,24,48,53,4,5,14,8,29,27,58,56,29,29,201902260TOR,2019-02-26,2019,0
2139,DEN,OKC,41,43,88,95,0.466,0.453,13,10,28,38,0.464,0.263,26,16,35,25,0.743,0.64,11,14,36,32,47,46,28,31,9,10,4,5,18,17,28,34,121,112,0.585,0.528,0.54,0.505,0.318,0.4,0.398,0.263,25.6,28.0,72.0,74.4,50.5,49.5,68.3,72.1,8.4,9.4,7.0,8.3,14.8,13.8,113.3,104.9,104.9,113.3,42.0,38.0,18.0,22.0,0.7,0.6333333333333333,60.0,60.0,1,0,0,1,15,28,47,52,5,4,17,18,28,33,60,57,32,24,201902260DEN,2019-02-26,2019,0
2140,CHA,HOU,39,42,83,91,0.47,0.462,12,13,33,39,0.364,0.333,23,21,27,24,0.852,0.875,8,7,40,30,48,37,25,23,9,11,5,3,18,10,22,22,113,118,0.595,0.581,0.542,0.533,0.398,0.429,0.325,0.264,21.1,14.9,85.1,78.9,56.5,43.5,64.1,54.8,8.8,10.7,9.6,6.0,15.9,9.0,110.4,115.3,115.3,110.4,28.0,36.0,33.0,25.0,0.4590163934426229,0.5901639344262295,61.0,61.0,0,1,1,0,21,26,44,49,3,5,10,18,27,29,50,52,23,23,201902270CHO,2019-02-27,2019,0
2141,ATL,MIN,46,44,108,102,0.426,0.431,12,12,29,38,0.414,0.316,27,23,32,33,0.844,0.697,18,9,47,38,65,47,32,29,1,8,6,7,12,6,25,24,131,123,0.537,0.528,0.481,0.49,0.269,0.373,0.296,0.324,32.1,16.1,83.9,67.9,58.0,42.0,69.6,65.9,0.9,7.2,9.4,8.9,8.9,4.9,117.6,110.5,110.5,117.6,21.0,29.0,41.0,32.0,0.3387096774193548,0.4754098360655737,62.0,61.0,1,0,0,1,17,26,62,58,7,6,6,12,34,32,79,64,45,32,201902270ATL,2019-02-27,2019,1
2142,BRK,WAS,39,44,85,96,0.459,0.458,8,11,35,37,0.229,0.297,30,26,39,31,0.769,0.839,7,17,34,40,41,57,20,34,7,10,3,4,16,17,27,30,116,125,0.568,0.57,0.506,0.516,0.412,0.385,0.459,0.323,14.9,33.3,66.7,85.1,41.8,58.2,51.3,77.3,6.5,9.3,5.1,8.0,13.5,13.4,107.3,115.7,115.7,107.3,32.0,25.0,31.0,36.0,0.5079365079365079,0.4098360655737705,63.0,61.0,0,1,1,0,27,26,46,52,4,3,17,16,31,33,50,59,19,26,201902270BRK,2019-02-27,2019,0
2143,MIA,GSW,42,44,83,89,0.506,0.494,18,17,41,48,0.439,0.354,24,20,30,28,0.8,0.714,12,8,36,29,48,37,20,21,4,7,6,3,13,8,31,21,126,125,0.655,0.617,0.614,0.59,0.494,0.539,0.361,0.315,29.3,18.2,81.8,70.7,56.5,43.5,47.6,47.7,4.1,7.2,14.6,7.1,11.9,7.3,129.5,128.5,128.5,129.5,27.0,43.0,33.0,18.0,0.45,0.7049180327868853,60.0,61.0,1,0,0,1,23,31,41,45,3,6,8,13,24,27,42,41,18,14,201902270MIA,2019-02-27,2019,0
2144,BOS,POR,40,38,86,90,0.465,0.422,5,6,28,33,0.179,0.182,7,15,10,20,0.7,0.75,8,13,33,35,41,48,20,14,5,11,4,2,16,11,20,15,92,97,0.509,0.491,0.494,0.456,0.326,0.367,0.116,0.222,18.6,28.3,71.7,81.4,46.1,53.9,50.0,36.8,5.3,11.6,7.0,3.4,15.0,10.0,96.8,102.0,102.0,96.8,37.0,38.0,25.0,23.0,0.5967741935483871,0.6229508196721312,62.0,61.0,0,1,1,0,23,27,46,52,2,4,11,16,35,32,58,57,23,25,201902270BOS,2019-02-27,2019,0
2145,MEM,CHI,41,39,94,82,0.436,0.476,9,8,27,24,0.333,0.333,16,23,18,25,0.889,0.92,12,7,34,35,46,42,25,20,7,12,5,9,16,15,17,20,107,109,0.525,0.586,0.484,0.524,0.287,0.293,0.191,0.305,25.5,17.1,82.9,74.5,52.3,47.7,61.0,51.3,6.9,11.9,8.6,13.4,13.6,13.9,106.0,108.0,108.0,106.0,24.0,17.0,39.0,45.0,0.3809523809523809,0.2741935483870967,63.0,62.0,0,1,1,0,18,16,53,43,9,5,15,16,32,31,67,58,35,27,201902270MEM,2019-02-27,2019,0
2146,DAL,IND,40,37,81,77,0.494,0.481,16,10,37,28,0.432,0.357,14,17,23,21,0.609,0.81,10,6,32,32,42,38,27,19,11,10,1,3,15,14,22,23,110,101,0.604,0.586,0.593,0.545,0.457,0.364,0.284,0.273,23.8,15.8,84.2,76.2,52.5,47.5,67.5,51.4,11.7,10.7,2.0,6.8,14.1,14.0,117.4,107.8,107.8,117.4,27.0,40.0,34.0,22.0,0.4426229508196721,0.6451612903225806,61.0,62.0,1,0,0,1,21,18,41,40,3,1,14,15,24,27,44,49,20,22,201902270DAL,2019-02-27,2019,0
2147,SAS,DET,42,36,81,100,0.519,0.36,9,15,17,38,0.529,0.395,12,6,17,7,0.706,0.857,7,8,48,33,55,41,24,19,3,6,7,3,10,5,11,14,105,93,0.593,0.451,0.574,0.435,0.21,0.38,0.21,0.07,17.5,14.3,85.7,82.5,57.3,42.7,57.1,52.8,3.2,6.4,11.3,4.7,10.2,4.6,111.4,98.7,98.7,111.4,34.0,29.0,29.0,31.0,0.5396825396825397,0.4833333333333333,63.0,60.0,0,1,1,0,8,23,39,64,3,7,5,10,33,21,64,62,31,41,201902270SAS,2019-02-27,2019,0
2148,UTA,LAC,38,37,92,94,0.413,0.394,11,5,34,26,0.324,0.192,24,26,32,30,0.75,0.867,14,11,42,36,56,47,22,16,9,11,12,6,16,10,23,26,111,105,0.523,0.49,0.473,0.42,0.37,0.277,0.348,0.319,28.0,20.8,79.2,72.0,54.4,45.6,57.9,43.2,8.7,10.6,17.6,10.3,13.1,8.5,106.7,101.0,101.0,106.7,34.0,34.0,26.0,29.0,0.5666666666666667,0.5396825396825397,60.0,63.0,1,0,0,1,23,21,54,57,6,12,10,16,27,32,58,68,31,36,201902270UTA,2019-02-27,2019,0
2149,SAC,MIL,53,54,118,112,0.449,0.482,12,17,33,45,0.364,0.378,22,16,30,21,0.733,0.762,15,11,43,46,58,57,30,36,6,3,6,14,8,11,19,18,140,141,0.534,0.581,0.5,0.558,0.28,0.402,0.254,0.188,24.6,20.4,79.6,75.4,50.4,49.6,56.6,66.7,5.0,2.5,9.0,16.5,5.7,8.3,116.8,117.7,117.7,116.8,31.0,47.0,30.0,14.0,0.5081967213114754,0.7704918032786885,61.0,61.0,0,1,1,0,21,28,65,58,14,6,11,8,41,37,85,67,44,30,201902270SAC,2019-02-27,2019,1
2150,LAL,NOP,49,46,94,102,0.521,0.451,8,7,25,35,0.32,0.2,19,20,31,27,0.613,0.741,6,14,33,38,39,52,37,31,7,6,8,3,8,13,22,27,125,119,0.581,0.522,0.564,0.485,0.266,0.343,0.33,0.265,13.6,29.8,70.2,86.4,42.9,57.1,75.5,67.4,6.5,5.6,11.9,4.3,6.9,10.2,115.9,110.3,110.3,115.9,30.0,27.0,31.0,36.0,0.4918032786885246,0.4285714285714285,61.0,63.0,1,0,0,1,17,28,45,56,3,8,13,8,41,39,69,67,28,28,201902270LAL,2019-02-27,2019,0
2151,IND,MIN,40,42,84,89,0.476,0.472,16,8,27,26,0.593,0.308,26,23,31,34,0.839,0.676,8,21,27,35,35,56,35,16,8,5,11,7,11,15,21,24,122,115,0.625,0.553,0.571,0.517,0.321,0.292,0.369,0.382,18.6,43.8,56.3,81.4,38.5,61.5,87.5,38.1,8.2,5.1,17.5,12.3,10.1,12.6,125.6,118.4,118.4,125.6,41.0,29.0,22.0,33.0,0.6507936507936508,0.4677419354838709,63.0,62.0,1,0,0,1,11,18,44,47,7,11,15,11,24,34,57,63,33,29,201902280IND,2019-02-28,2019,0
2152,ORL,GSW,40,39,89,97,0.449,0.402,11,9,31,40,0.355,0.225,12,9,15,10,0.8,0.9,9,9,44,38,53,47,24,16,2,5,9,3,15,12,14,14,103,96,0.539,0.473,0.511,0.448,0.348,0.412,0.169,0.103,19.1,17.0,83.0,80.9,53.0,47.0,60.0,41.0,2.0,4.9,15.8,5.2,13.6,10.6,101.8,94.9,94.9,101.8,29.0,43.0,34.0,19.0,0.4603174603174603,0.6935483870967742,63.0,62.0,0,1,1,0,20,31,49,58,3,9,12,15,29,30,58,57,29,27,201902280ORL,2019-02-28,2019,0
2153,NYK,CLE,46,41,95,80,0.484,0.513,11,14,32,34,0.344,0.412,15,29,23,36,0.652,0.806,14,8,26,32,40,40,26,24,4,5,3,3,8,11,28,20,118,125,0.561,0.652,0.542,0.6,0.337,0.425,0.242,0.45,30.4,23.5,76.5,69.6,50.0,50.0,56.5,58.5,4.2,5.2,6.5,4.8,7.1,10.3,123.0,130.3,130.3,123.0,13.0,15.0,49.0,47.0,0.2096774193548387,0.2419354838709677,62.0,62.0,0,1,1,0,21,20,49,39,3,3,11,8,35,27,63,46,28,19,201902280NYK,2019-02-28,2019,0
2154,HOU,MIA,38,42,77,81,0.494,0.519,19,15,46,28,0.413,0.536,26,19,28,24,0.929,0.792,8,8,28,26,36,34,22,28,6,9,5,2,15,14,21,22,121,118,0.677,0.644,0.617,0.611,0.597,0.346,0.364,0.296,23.5,22.2,77.8,76.5,51.4,48.6,57.9,66.7,6.4,9.5,9.4,6.5,14.4,13.3,128.2,125.1,125.1,128.2,37.0,27.0,25.0,34.0,0.5967741935483871,0.4426229508196721,62.0,61.0,1,0,0,1,27,13,39,39,2,5,14,15,19,27,31,53,12,26,201902280HOU,2019-02-28,2019,0
2155,OKC,PHI,38,42,87,91,0.437,0.462,8,12,27,30,0.296,0.4,20,12,28,19,0.714,0.632,8,8,36,36,44,44,28,33,5,9,3,5,12,13,18,24,104,108,0.524,0.543,0.483,0.527,0.31,0.33,0.322,0.209,18.2,18.2,81.8,81.8,50.0,50.0,73.7,78.6,4.9,8.9,4.9,8.3,10.8,11.6,102.6,106.5,106.5,102.6,38.0,40.0,23.0,22.0,0.6229508196721312,0.6451612903225806,61.0,62.0,0,1,1,0,19,18,49,49,5,3,13,12,30,30,60,61,30,31,201902280OKC,2019-02-28,2019,0
2156,DEN,UTA,40,37,99,84,0.404,0.44,7,16,25,43,0.28,0.372,17,21,24,33,0.708,0.636,16,10,39,34,55,44,25,25,6,6,5,6,12,11,23,22,104,111,0.475,0.563,0.439,0.536,0.253,0.512,0.242,0.393,32.0,20.4,79.6,68.0,55.6,44.4,62.5,67.6,6.1,6.1,12.2,8.1,9.9,10.0,104.9,111.9,111.9,104.9,42.0,35.0,19.0,26.0,0.6885245901639344,0.5737704918032787,61.0,61.0,0,1,1,0,18,27,59,47,6,5,11,12,33,21,74,41,41,20,201902280DEN,2019-02-28,2019,0
2157,ATL,CHI,61,56,123,119,0.496,0.471,22,21,60,48,0.367,0.438,17,35,25,48,0.68,0.729,9,11,50,51,59,62,33,30,11,10,8,5,20,16,34,30,161,168,0.601,0.599,0.585,0.559,0.488,0.403,0.203,0.403,15.0,18.0,82.0,85.0,48.8,51.2,54.1,53.6,7.7,7.0,11.3,7.9,13.0,10.2,112.9,117.9,117.9,112.9,21.0,18.0,42.0,45.0,0.3333333333333333,0.2857142857142857,63.0,63.0,0,1,1,0,38,27,62,63,5,8,16,20,39,35,63,71,24,36,201903010ATL,2019-03-01,2019,4
2158,BRK,CHA,44,50,86,94,0.512,0.532,10,9,32,21,0.313,0.429,14,14,18,17,0.778,0.824,7,10,30,30,37,40,27,24,2,6,5,4,15,13,19,25,112,123,0.596,0.606,0.57,0.58,0.372,0.223,0.209,0.181,18.9,25.0,75.0,81.1,48.1,51.9,61.4,48.0,2.0,5.9,6.8,7.4,13.8,11.4,111.0,121.9,121.9,111.0,32.0,29.0,32.0,33.0,0.5,0.4677419354838709,64.0,62.0,0,1,1,0,22,12,42,44,4,5,13,15,34,41,54,73,20,32,201903010BRK,2019-03-01,2019,0
2159,BOS,WAS,42,36,94,89,0.447,0.404,10,10,35,38,0.286,0.263,13,14,17,19,0.765,0.737,11,11,35,42,46,53,26,20,12,7,3,6,12,18,18,16,107,96,0.527,0.493,0.5,0.461,0.372,0.427,0.181,0.213,20.8,23.9,76.1,79.2,46.5,53.5,61.9,55.6,11.9,6.9,5.9,10.2,10.6,15.6,105.8,94.9,94.9,105.8,38.0,25.0,25.0,37.0,0.6031746031746031,0.4032258064516129,63.0,62.0,0,1,1,0,25,28,52,53,6,3,18,12,32,26,59,51,27,25,201903010BOS,2019-03-01,2019,0
2160,TOR,POR,45,42,81,85,0.556,0.494,10,14,28,33,0.357,0.424,19,19,21,23,0.905,0.826,2,9,30,33,32,42,29,24,9,9,6,4,14,16,17,25,119,117,0.659,0.615,0.617,0.576,0.346,0.388,0.259,0.271,5.7,23.1,76.9,94.3,43.2,56.8,64.4,57.1,9.0,9.0,11.5,7.5,13.4,14.4,118.5,116.5,116.5,118.5,46.0,38.0,17.0,24.0,0.7301587301587301,0.6129032258064516,63.0,62.0,1,0,0,1,18,19,36,43,4,6,16,14,35,28,53,52,18,24,201903010TOR,2019-03-01,2019,0
2161,PHO,NOP,40,50,94,87,0.426,0.575,12,16,34,27,0.353,0.593,24,14,28,20,0.857,0.7,12,10,27,40,39,50,25,34,17,13,2,4,19,24,21,18,116,130,0.546,0.678,0.489,0.667,0.362,0.31,0.298,0.23,23.1,27.0,73.0,76.9,43.8,56.2,62.5,68.0,15.5,11.9,3.3,6.7,15.2,20.0,105.9,118.6,118.6,105.9,12.0,28.0,51.0,36.0,0.1904761904761904,0.4375,63.0,64.0,0,1,1,0,22,11,54,37,4,2,24,19,28,34,60,60,32,26,201903010PHO,2019-03-01,2019,0
2162,SAC,LAC,41,40,93,92,0.441,0.435,6,12,21,31,0.286,0.387,21,24,25,33,0.84,0.727,8,16,38,42,46,58,27,19,6,4,8,6,8,11,25,23,109,116,0.524,0.544,0.473,0.5,0.226,0.337,0.269,0.359,16.0,29.6,70.4,84.0,44.2,55.8,65.9,47.5,5.9,4.0,13.1,8.3,7.1,9.4,108.0,115.0,115.0,108.0,31.0,35.0,31.0,29.0,0.5,0.546875,62.0,64.0,0,1,1,0,15,19,52,52,6,8,11,8,35,28,72,61,37,33,201903010SAC,2019-03-01,2019,0
2163,LAL,MIL,46,48,96,93,0.479,0.516,13,14,40,40,0.325,0.35,15,21,18,24,0.833,0.875,8,11,32,40,40,51,29,30,4,4,4,6,9,11,21,15,120,131,0.577,0.632,0.547,0.591,0.417,0.43,0.188,0.258,16.7,25.6,74.4,83.3,44.0,56.0,63.0,62.5,3.9,3.9,7.5,10.7,8.0,9.6,117.3,128.1,128.1,117.3,30.0,48.0,32.0,14.0,0.4838709677419355,0.7741935483870968,62.0,62.0,0,1,1,0,27,26,50,45,6,4,11,9,33,34,56,53,23,19,201903010LAL,2019-03-01,2019,0
2164,CLE,DET,27,47,79,87,0.342,0.54,13,20,34,37,0.382,0.541,26,15,32,17,0.813,0.882,9,9,24,42,33,51,15,27,7,5,1,8,12,9,19,24,93,129,0.5,0.683,0.424,0.655,0.43,0.425,0.405,0.195,17.6,27.3,72.7,82.4,39.3,60.7,55.6,57.4,7.6,5.4,2.0,17.8,11.4,8.7,100.5,139.4,139.4,100.5,15.0,30.0,48.0,31.0,0.238095238095238,0.4918032786885246,63.0,61.0,1,0,0,1,21,17,52,40,8,1,9,12,14,27,45,50,31,23,201903020CLE,2019-03-02,2019,0
2165,IND,ORL,42,46,77,91,0.545,0.505,7,10,27,28,0.259,0.357,21,15,24,19,0.875,0.789,3,11,33,30,36,41,31,28,5,7,6,5,11,9,17,20,112,117,0.64,0.589,0.591,0.56,0.351,0.308,0.312,0.209,9.1,25.0,75.0,90.9,46.8,53.2,73.8,60.9,5.3,7.4,9.5,10.0,11.2,8.3,118.0,123.3,123.3,118.0,41.0,30.0,23.0,34.0,0.640625,0.46875,64.0,64.0,0,1,1,0,20,18,35,45,5,6,9,11,35,36,50,63,15,27,201903020IND,2019-03-02,2019,0
2166,MIA,BRK,44,31,90,88,0.489,0.352,14,9,34,42,0.412,0.214,15,17,22,22,0.682,0.773,11,7,46,29,57,36,36,20,5,6,9,6,11,11,19,14,117,88,0.587,0.45,0.567,0.403,0.378,0.477,0.244,0.25,27.5,13.2,86.8,72.5,61.3,38.7,81.8,64.5,5.1,6.1,19.6,10.7,9.9,10.1,119.4,89.8,89.8,119.4,28.0,32.0,34.0,33.0,0.4516129032258064,0.4923076923076923,62.0,65.0,0,1,1,0,20,33,46,57,6,9,11,11,30,22,56,46,26,24,201903020MIA,2019-03-02,2019,0
2167,DAL,MEM,26,39,85,78,0.306,0.5,7,14,40,34,0.175,0.412,22,19,33,24,0.667,0.792,13,4,30,46,43,50,17,30,9,4,5,6,10,15,23,30,81,111,0.407,0.627,0.347,0.59,0.471,0.436,0.388,0.308,22.0,11.8,88.2,78.0,46.2,53.8,65.4,76.9,9.4,4.2,11.4,13.3,9.1,14.5,84.4,115.6,115.6,84.4,27.0,25.0,35.0,39.0,0.4354838709677419,0.390625,62.0,64.0,1,0,0,1,33,20,59,39,6,5,15,10,19,25,45,44,26,19,201903020DAL,2019-03-02,2019,0
2168,PHI,GSW,39,41,87,81,0.448,0.506,14,14,31,33,0.452,0.424,25,24,29,34,0.862,0.706,11,4,35,35,46,39,26,23,6,14,3,7,21,13,25,22,117,120,0.586,0.625,0.529,0.593,0.356,0.407,0.333,0.42,23.9,10.3,89.7,76.1,54.1,45.9,66.7,56.1,5.7,13.3,6.3,12.5,17.4,11.9,111.1,114.0,114.0,111.1,40.0,44.0,23.0,19.0,0.6349206349206349,0.6984126984126984,63.0,63.0,0,1,1,0,17,19,48,40,7,3,13,21,25,27,56,48,31,21,201903020PHI,2019-03-02,2019,0
2169,SAS,OKC,45,40,91,88,0.495,0.455,8,7,19,29,0.421,0.241,18,15,25,24,0.72,0.625,11,11,38,34,49,45,15,17,8,7,6,2,11,13,19,19,116,102,0.569,0.517,0.538,0.494,0.209,0.33,0.275,0.273,24.4,22.4,77.6,75.6,52.1,47.9,33.3,42.5,8.0,7.0,10.2,2.8,9.7,11.7,116.6,102.5,102.5,116.6,35.0,38.0,29.0,24.0,0.546875,0.6129032258064516,64.0,62.0,1,0,0,1,11,22,46,48,2,6,13,11,37,33,72,59,35,26,201903020SAS,2019-03-02,2019,0
2170,DEN,NOP,39,45,92,92,0.424,0.489,9,12,32,30,0.281,0.4,25,18,29,26,0.862,0.692,10,12,34,35,44,47,25,28,13,10,7,4,16,21,22,25,112,120,0.535,0.58,0.473,0.554,0.348,0.326,0.315,0.283,22.2,26.1,73.9,77.8,48.4,51.6,64.1,62.2,12.0,9.2,11.3,6.7,13.2,16.9,103.1,110.5,110.5,103.1,42.0,29.0,20.0,36.0,0.6774193548387096,0.4461538461538462,62.0,65.0,0,1,1,0,23,18,53,47,4,7,21,16,30,33,60,62,30,29,201903020DEN,2019-03-02,2019,0
2171,PHO,LAL,39,43,76,89,0.513,0.483,6,8,26,25,0.231,0.32,34,15,40,23,0.85,0.652,9,10,32,30,41,40,21,27,7,3,8,3,10,11,22,24,118,109,0.63,0.55,0.553,0.528,0.342,0.281,0.526,0.258,23.1,23.8,76.2,76.9,50.6,49.4,53.8,62.8,7.4,3.2,12.5,6.0,9.7,10.0,124.0,114.5,114.5,124.0,13.0,30.0,51.0,33.0,0.203125,0.4761904761904761,64.0,63.0,1,0,0,1,20,17,37,46,3,8,11,10,33,35,50,64,17,29,201903020PHO,2019-03-02,2019,0
2172,UTA,MIL,44,37,96,96,0.458,0.385,12,15,29,39,0.414,0.385,15,22,26,30,0.577,0.733,16,17,37,36,53,53,22,20,13,6,7,10,13,15,23,22,115,111,0.535,0.508,0.521,0.464,0.302,0.406,0.271,0.313,30.8,31.5,68.5,69.2,50.0,50.0,50.0,54.1,12.7,5.8,12.3,14.9,10.8,12.1,112.0,108.1,108.1,112.0,36.0,48.0,26.0,15.0,0.5806451612903226,0.7619047619047619,62.0,63.0,1,0,0,1,17,24,52,59,10,7,15,13,32,22,67,57,35,35,201903020UTA,2019-03-02,2019,0
